PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ENTUNAVAILREASON,ENTPOP,ENTAGG,ENTAGGYEAR,ENTYEAR1,ENTYEAR2,ENTSBJ,ACCESS,ALEVEL,BACC,DEGREE,FOUNDTN,NOQUALS,OTHER,OTHERHE
10007141,10007141,BXBUSU100,1,0,15,14,2022-23,2022-23,,,0,90,0,0,0,0,0,10
10007141,10007141,BXCOPM100,1,0,20,24,2021-23,2022-23,2021-22,,0,85,0,0,0,0,0,15
10007141,10007141,BXFAMG100,1,0,260,13,2022-23,2022-23,,CAH17-01-04,1,93,0,1,0,1,0,4
10007141,10007141,BXQSUR100,1,0,20,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007141,10007141,BZACFS111,1,0,170,14,2022-23,2022-23,,,1,82,0,0,0,2,1,15
10007141,10007141,BZBUMN180,1,0,240,14,2022-23,2022-23,,,1,93,0,1,0,1,0,4
10007141,10007141,BZINBU105,1,0,85,14,2022-23,2022-23,,,0,61,0,0,0,0,0,39
10007141,10007141,CYSWOR100,1,0,55,14,2022-23,2022-23,,,13,73,0,0,0,4,2,9
10007141,10007141,DAACTG100,1,0,40,14,2022-23,2022-23,,,0,95,0,0,0,0,0,0
10007141,10007141,DAANIM100,1,0,20,14,2022-23,2022-23,,,0,80,5,0,0,0,10,5
10007141,10007141,DAFAPR101,1,0,15,14,2022-23,2022-23,,,5,90,0,5,0,0,0,0
10007141,10007141,DAFASH330,1,0,20,14,2022-23,2022-23,,,0,90,0,0,0,5,0,5
10007141,10007141,DAFASP330,1,0,15,14,2022-23,2022-23,,,0,95,0,0,0,0,0,5
10007141,10007141,DAGMDE100,1,0,25,14,2022-23,2022-23,,,0,95,0,5,0,5,0,0
10007141,10007141,DAGRAD100,1,0,40,14,2022-23,2022-23,,,0,85,0,0,0,5,5,10
10007141,10007141,DAILLU100,1,0,20,14,2022-23,2022-23,,,0,95,0,5,0,0,0,0
10007141,10007141,DAINTD100,1,0,20,14,2022-23,2022-23,,,0,80,0,0,0,0,0,20
10007141,10007141,DAMUTH100,1,0,10,14,2022-23,2022-23,,,0,80,0,0,0,0,0,20
10007141,10007141,DATEXT100,1,0,15,14,2022-23,2022-23,,,0,90,0,0,0,0,0,10
10007141,10007141,DGDENT101,1,0,45,14,2022-23,2022-23,,,0,0,0,100,0,0,0,0
10007141,10007141,ETCHLD110,1,0,50,14,2022-23,2022-23,,,0,60,0,0,0,5,5,25
10007141,10007141,ETCRIM112,1,0,35,14,2022-23,2022-23,,,5,95,0,0,0,0,0,0
10007141,10007141,ETEDLE138,1,0,35,14,2022-23,2022-23,,,0,90,0,5,0,5,0,5
10007141,10007141,ETHIST112,1,0,20,14,2022-23,2022-23,,,5,85,0,0,0,0,10,0
10007141,10007141,ETSOCI136,1,0,10,14,2022-23,2022-23,,,0,75,0,0,0,0,0,25
10007141,10007141,FZARCH100,1,0,10,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007141,10007141,FZFIRE101,1,0,15,24,2021-23,2022-23,2021-22,,0,75,0,0,10,0,0,15
10007141,10007141,FZFLEA100,1,0,20,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007141,10007141,FZFSCI100,1,0,175,14,2022-23,2022-23,,,4,91,0,1,0,0,1,4
10007141,10007141,FZFSEN130,1,0,,,,,,,,,,,,,,
10007141,10007141,FZFZCI100,1,0,175,14,2022-23,2022-23,,,4,91,0,1,0,0,1,4
10007141,10007141,HMIHPM304,1,0,85,14,2022-23,2022-23,,,0,82,0,5,0,0,1,12
10007141,10007141,HMINTO300,1,0,35,14,2022-23,2022-23,,,0,90,0,0,0,0,5,10
10007141,10007141,JMEGLG110,1,0,10,14,2022-23,2022-23,,,0,75,0,0,0,0,0,25
10007141,10007141,JMENGL100,1,0,15,24,2021-23,2022-23,2021-22,,5,95,0,0,0,0,0,0
10007141,10007141,JMINJN101,1,0,85,14,2022-23,2022-23,,,1,82,0,0,0,0,0,17
10007141,10007141,JMJOUR115,1,0,80,14,2022-23,2022-23,,,1,81,0,0,0,0,0,18
10007141,10007141,JMPHOT100,1,0,15,14,2022-23,2022-23,,,0,75,0,5,0,15,0,5
10007141,10007141,JMSCRW100,1,0,10,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007141,10007141,JMSPJO100,1,0,60,14,2022-23,2022-23,,,0,77,0,0,0,0,0,23
10007141,10007141,LWLAWS100,1,0,150,14,2022-23,2022-23,,,3,86,0,2,0,1,2,7
10007141,10007141,LWLAWS100,2,1,,,,,,,,,,,,,,
10007141,10007141,LWLAWSBUS,1,0,15,14,2022-23,2022-23,,,0,90,0,0,0,0,0,10
10007141,10007141,LWLWCJ110,1,0,15,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007141,10007141,NUNUAD170,1,0,265,14,2022-23,2022-23,,,14,65,0,6,0,5,2,8
10007141,10007141,NUNUCH170,1,0,35,14,2022-23,2022-23,,,10,85,0,5,0,0,0,5
10007141,10007141,NUNUMH170,1,0,110,14,2022-23,2022-23,,,8,44,0,29,0,4,5,11
10007141,10007141,NUOPDP150,1,0,15,14,2022-23,2022-23,,,0,80,0,15,0,0,0,5
10007141,10007141,PJBOMS100,1,0,100,14,2022-23,2022-23,,,1,92,0,2,0,0,0,5
10007141,10007141,PJPCOL100,1,0,55,14,2022-23,2022-23,,,11,86,0,2,0,0,0,2
10007141,10007141,PJPHAR100,1,0,95,14,2022-23,2022-23,,,3,96,0,0,0,0,1,0
10007141,10007141,PSFOPS103,1,0,30,14,2022-23,2022-23,,,5,85,0,0,0,0,0,5
10007141,10007141,PSNEPS105,1,0,55,14,2022-23,2022-23,,,11,85,0,0,0,0,4,0
10007141,10007141,PSNEUS103,1,0,25,14,2022-23,2022-23,,,5,85,5,0,0,0,0,5
10007141,10007141,PSPSYC101,1,0,130,14,2022-23,2022-23,,,8,82,0,1,0,2,5,2
10007141,10007141,PSSPSC100,1,0,120,14,2022-23,2022-23,,,1,89,0,2,0,2,1,7
10007141,10007141,PWHESC105,1,0,240,14,2022-23,2022-23,,,5,56,0,1,0,22,15,2
10007141,10007141,PWMWRO140,1,0,50,14,2022-23,2022-23,,,15,60,0,15,0,0,0,10
10007141,10007141,PWPHTP105,1,0,40,14,2022-23,2022-23,,,5,75,0,20,0,0,0,5
10007141,10007141,PWSPTH100,1,0,100,14,2022-23,2022-23,,,1,86,0,2,0,2,1,8
10007141,10007141,ULACCO100,1,0,170,14,2022-23,2022-23,,,1,82,0,0,0,2,1,15
10007141,10007141,ULACFI110,1,0,170,14,2022-23,2022-23,,,1,82,0,0,0,2,1,15
10007141,10007141,ULACFS110,1,0,170,14,2022-23,2022-23,,,1,82,0,0,0,2,1,15
10007141,10007141,ULAEPS100,1,0,70,14,2022-23,2022-23,,,0,97,0,0,0,0,0,3
10007141,10007141,ULAEPS101,1,0,25,14,2022-23,2022-23,,,5,95,0,0,0,0,0,0
10007141,10007141,ULAEPS112,1,0,70,14,2022-23,2022-23,,,0,97,0,0,0,0,0,3
10007141,10007141,ULAEPS113,1,0,25,14,2022-23,2022-23,,,5,95,0,0,0,0,0,0
10007141,10007141,ULAERO100,1,0,70,14,2022-23,2022-23,,,0,97,0,0,0,0,0,3
10007141,10007141,ULAERO101,1,0,25,14,2022-23,2022-23,,,5,95,0,0,0,0,0,0
10007141,10007141,ULAERO110,1,0,70,14,2022-23,2022-23,,,0,97,0,0,0,0,0,3
10007141,10007141,ULAERO111,1,0,25,14,2022-23,2022-23,,,5,95,0,0,0,0,0,0
10007141,10007141,ULAISC100,1,1,240,12,2022-23,2022-23,,CAH11-01,3,84,0,0,0,0,1,11
10007141,10007141,ULANIM110,1,0,20,14,2022-23,2022-23,,,0,80,5,0,0,0,10,5
10007141,10007141,ULAPSS100,1,0,50,14,2022-23,2022-23,,,10,55,0,0,0,30,5,0
10007141,10007141,ULAPSS110,1,0,50,14,2022-23,2022-23,,,10,55,0,0,0,30,5,0
10007141,10007141,ULARAN100,1,0,10,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007141,10007141,ULARCH100,1,0,15,13,2022-23,2022-23,,CAH20-01-03,0,100,0,0,0,0,0,0
10007141,10007141,ULARCT111,1,0,40,14,2022-23,2022-23,,,0,95,0,0,0,0,0,5
10007141,10007141,ULARTD110,1,0,30,14,2022-23,2022-23,,,0,70,5,5,0,10,15,0
10007141,10007141,ULASPH110,1,0,10,24,2021-23,2022-23,2021-22,,10,90,0,0,0,0,0,0
10007141,10007141,ULASPH111,1,0,10,13,2022-23,2022-23,,CAH07-01-02,5,95,0,0,0,0,0,0
10007141,10007141,ULBIOL100,1,0,30,24,2021-23,2022-23,2021-22,,5,80,0,0,0,0,0,15
10007141,10007141,ULBIOL110,1,0,30,24,2021-23,2022-23,2021-22,,5,80,0,0,0,0,0,15
10007141,10007141,ULBIOV100,1,0,30,14,2022-23,2022-23,,,5,95,0,5,0,0,0,0
10007141,10007141,ULBIOV110,1,0,30,14,2022-23,2022-23,,,5,95,0,5,0,0,0,0
10007141,10007141,ULBOMS110,1,0,100,14,2022-23,2022-23,,,1,92,0,2,0,0,0,5
10007141,10007141,ULBSMK102,1,1,205,13,2022-23,2022-23,,CAH17-01-02,0,44,0,2,0,0,0,54
10007141,10007141,ULBSMK112,1,1,205,13,2022-23,2022-23,,CAH17-01-02,0,44,0,2,0,0,0,54
10007141,10007141,ULBUMK100,1,0,70,14,2022-23,2022-23,,,0,93,0,1,0,0,0,6
10007141,10007141,ULBUMK110,1,0,65,14,2022-23,2022-23,,,0,96,0,1,0,0,0,3
10007141,10007141,ULBUMN110,1,0,240,14,2022-23,2022-23,,,1,93,0,1,0,1,0,4
10007141,10007141,ULBUSU110,1,0,15,14,2022-23,2022-23,,,0,90,0,0,0,0,0,10
10007141,10007141,ULBUSU110,2,1,20,23,2021-23,2022-23,2021-22,CAH13-01-02,0,40,0,5,0,0,0,55
10007141,10007141,ULBVMS100,1,1,,,,,,,,,,,,,,
10007141,10007141,ULBVMS110,1,1,,,,,,,,,,,,,,
10007141,10007141,ULCAPS100,1,1,70,13,2022-23,2022-23,,CAH19-04-06,0,91,0,0,0,1,0,7
10007141,10007141,ULCAPS110,1,1,70,13,2022-23,2022-23,,CAH19-04-06,0,91,0,0,0,1,0,7
10007141,10007141,ULCHLD110,1,0,50,14,2022-23,2022-23,,,0,60,0,0,0,5,5,25
10007141,10007141,ULCIDF100,1,1,75,13,2022-23,2022-23,,CAH11-01-04,4,88,0,0,0,0,0,8
10007141,10007141,ULCIDF100,1,1,250,13,2022-23,2022-23,,CAH16-01-01,2,90,0,1,0,0,1,4
10007141,10007141,ULCIVE100,1,0,30,14,2022-23,2022-23,,,0,70,0,10,0,0,0,20
10007141,10007141,ULCIVE111,1,0,30,14,2022-23,2022-23,,,0,70,0,10,0,0,0,20
10007141,10007141,ULCLPS100,1,0,55,14,2022-23,2022-23,,,11,85,0,0,0,0,4,0
10007141,10007141,ULCNWT110,1,0,20,24,2021-23,2022-23,2021-22,,5,80,0,0,0,0,10,5
10007141,10007141,ULCOGD110,1,0,50,14,2022-23,2022-23,,,0,90,0,0,0,0,0,0
10007141,10007141,ULCOMP104,1,1,20,13,2022-23,2022-23,,CAH11-01-02,5,70,0,0,0,0,0,25
10007141,10007141,ULCOMP110,1,0,10,24,2021-23,2022-23,2021-22,,10,85,0,0,0,10,0,0
10007141,10007141,ULCOMP112,1,1,20,13,2022-23,2022-23,,CAH11-01-02,5,70,0,0,0,0,0,25
10007141,10007141,ULCOPM110,1,0,20,24,2021-23,2022-23,2021-22,,0,85,0,0,0,0,0,15
10007141,10007141,ULCOPS100,1,0,35,14,2022-23,2022-23,,,10,65,0,5,0,5,5,5
10007141,10007141,ULCOSC100,1,0,75,14,2022-23,2022-23,,,4,77,0,0,1,0,1,16
10007141,10007141,ULCOSC110,1,0,75,14,2022-23,2022-23,,,4,77,0,0,1,0,1,16
10007141,10007141,ULCRSO100,1,0,10,14,2022-23,2022-23,,,0,90,0,0,0,0,0,10
10007141,10007141,ULCYSE100,1,0,35,14,2022-23,2022-23,,,0,90,0,0,0,0,0,10
10007141,10007141,ULCYSE110,1,0,35,14,2022-23,2022-23,,,0,90,0,0,0,0,0,10
10007141,10007141,ULDENT100,1,0,10,14,2022-23,2022-23,,,0,70,0,30,0,0,0,0
10007141,10007141,ULDFSL110,1,0,30,24,2021-23,2022-23,2021-22,,10,45,0,0,0,15,15,15
10007141,10007141,ULDFSL112,1,0,30,24,2021-23,2022-23,2021-22,,10,45,0,0,0,15,15,15
10007141,10007141,ULDHDT100,1,0,20,14,2022-23,2022-23,,,5,85,0,5,0,0,0,5
10007141,10007141,ULEDHU100,1,1,80,13,2022-23,2022-23,,CAH22-01-01,2,84,0,2,0,2,1,9
10007141,10007141,ULEDHU100,1,1,20,12,2022-23,2022-23,,CAH23-01,0,65,0,0,0,0,10,25
10007141,10007141,ULEDHU110,1,1,80,13,2022-23,2022-23,,CAH22-01-01,2,84,0,2,0,2,1,9
10007141,10007141,ULEDHU110,1,1,20,12,2022-23,2022-23,,CAH23-01,0,65,0,0,0,0,10,25
10007141,10007141,ULEDPS100,1,0,20,24,2021-23,2022-23,2021-22,,5,90,0,5,0,0,0,0
10007141,10007141,ULEDUC110,1,0,35,14,2022-23,2022-23,,,0,90,0,5,0,5,0,5
10007141,10007141,ULEEEF100,1,0,65,14,2022-23,2022-23,,,0,92,0,2,0,0,0,6
10007141,10007141,ULEEEF110,1,0,65,14,2022-23,2022-23,,,0,92,0,2,0,0,0,6
10007141,10007141,ULEGLG110,1,0,10,14,2022-23,2022-23,,,0,75,0,0,0,0,0,25
10007141,10007141,ULELEN110,1,0,60,14,2022-23,2022-23,,,0,91,0,2,0,0,0,7
10007141,10007141,ULEMIM100,1,0,20,14,2022-23,2022-23,,,5,85,0,0,0,0,0,10
10007141,10007141,ULENCW100,1,1,15,13,2022-23,2022-23,,CAH19-01-01,0,95,0,0,0,0,0,5
10007141,10007141,ULENCW100,1,1,15,13,2022-23,2022-23,,CAH19-01-05,0,95,0,0,0,0,5,0
10007141,10007141,ULENCW110,1,1,15,13,2022-23,2022-23,,CAH19-01-01,0,95,0,0,0,0,0,5
10007141,10007141,ULENCW110,1,1,15,13,2022-23,2022-23,,CAH19-01-05,0,95,0,0,0,0,5,0
10007141,10007141,ULENGL110,1,0,15,24,2021-23,2022-23,2021-22,,5,95,0,0,0,0,0,0
10007141,10007141,ULFAMG110,1,0,260,13,2022-23,2022-23,,CAH17-01-04,1,93,0,1,0,1,0,4
10007141,10007141,ULFBST100,1,0,75,14,2022-23,2022-23,,,1,84,0,0,0,1,1,12
10007141,10007141,ULFBST110,1,0,75,14,2022-23,2022-23,,,1,84,0,0,0,1,1,12
10007141,10007141,ULFILM100,1,0,35,14,2022-23,2022-23,,,0,90,0,0,0,0,0,10
10007141,10007141,ULFILM110,1,0,35,14,2022-23,2022-23,,,0,90,0,0,0,0,0,10
10007141,10007141,ULFIRE110,1,0,15,24,2021-23,2022-23,2021-22,,0,75,0,0,10,0,0,15
10007141,10007141,ULFLEA110,1,0,20,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007141,10007141,ULFPOL100,1,0,60,14,2022-23,2022-23,,,3,94,2,0,0,0,2,0
10007141,10007141,ULFPOL110,1,0,60,14,2022-23,2022-23,,,3,94,2,0,0,0,2,0
10007141,10007141,ULFSCI110,1,0,175,14,2022-23,2022-23,,,4,91,0,1,0,0,1,4
10007141,10007141,ULGART100,1,0,25,14,2022-23,2022-23,,,0,95,0,5,0,5,0,0
10007141,10007141,ULGART110,1,1,55,13,2022-23,2022-23,,CAH11-01-06,0,93,0,2,0,2,2,2
10007141,10007141,ULGMDE110,1,0,25,14,2022-23,2022-23,,,0,95,0,5,0,5,0,0
10007141,10007141,ULHEAL111,1,0,240,14,2022-23,2022-23,,,5,56,0,1,0,22,15,2
10007141,10007141,ULHESC103,1,1,30,13,2022-23,2022-23,,CAH15-04-03,0,60,0,5,0,0,5,30
10007141,10007141,ULHESC113,1,1,30,13,2022-23,2022-23,,CAH15-04-03,0,60,0,5,0,0,5,30
10007141,10007141,ULHIST110,1,0,20,14,2022-23,2022-23,,,5,85,0,0,0,0,10,0
10007141,10007141,ULHURM101,1,0,40,14,2022-23,2022-23,,,0,90,0,0,0,0,0,10
10007141,10007141,ULHURM110,1,0,40,14,2022-23,2022-23,,,0,90,0,0,0,0,0,10
10007141,10007141,ULIHPM110,1,0,85,14,2022-23,2022-23,,,0,82,0,5,0,0,1,12
10007141,10007141,ULINBM100,1,1,205,13,2022-23,2022-23,,CAH17-01-02,0,44,0,2,0,0,0,54
10007141,10007141,ULINBM110,1,1,205,13,2022-23,2022-23,,CAH17-01-02,0,44,0,2,0,0,0,54
10007141,10007141,ULINBU110,1,0,85,14,2022-23,2022-23,,,0,61,0,0,0,0,0,39
10007141,10007141,ULINJN110,1,0,60,14,2022-23,2022-23,,,0,77,0,0,0,0,0,23
10007141,10007141,ULINTO110,1,0,35,14,2022-23,2022-23,,,0,90,0,0,0,0,5,10
10007141,10007141,ULISWC100,1,1,65,13,2022-23,2022-23,,CAH15-04-01,11,68,0,2,0,8,5,8
10007141,10007141,ULJOUR110,1,0,80,14,2022-23,2022-23,,,1,81,0,0,0,0,0,18
10007141,10007141,ULJPAP100,1,1,70,13,2022-23,2022-23,,CAH19-04-06,0,91,0,0,0,1,0,7
10007141,10007141,ULJPAP110,1,1,70,13,2022-23,2022-23,,CAH19-04-06,0,91,0,0,0,1,0,7
10007141,10007141,ULKAPS100,1,1,70,13,2022-23,2022-23,,CAH19-04-06,0,91,0,0,0,1,0,7
10007141,10007141,ULKAPS110,1,1,70,13,2022-23,2022-23,,CAH19-04-06,0,91,0,0,0,1,0,7
10007141,10007141,ULLAWS110,1,0,150,14,2022-23,2022-23,,,3,86,0,2,0,1,2,7
10007141,10007141,ULMATH102,1,0,15,14,2022-23,2022-23,,,15,75,0,0,0,0,0,15
10007141,10007141,ULMBIO100,1,0,15,12,2022-23,2022-23,,CAH03-01,0,100,0,0,0,0,0,0
10007141,10007141,ULMBIO110,1,0,15,12,2022-23,2022-23,,CAH03-01,0,100,0,0,0,0,0,0
10007141,10007141,ULMECH100,1,0,15,24,2021-23,2022-23,2021-22,,0,95,0,0,0,0,0,5
10007141,10007141,ULMECH101,1,0,45,14,2022-23,2022-23,,,0,90,0,0,0,0,5,0
10007141,10007141,ULMECH110,1,0,45,14,2022-23,2022-23,,,0,90,0,0,0,0,5,0
10007141,10007141,ULMECH111,1,0,15,24,2021-23,2022-23,2021-22,,0,95,0,0,0,0,0,5
10007141,10007141,ULMESC100,1,0,140,14,2022-23,2022-23,,,3,88,1,2,0,1,1,4
10007141,10007141,ULMESC110,1,0,140,14,2022-23,2022-23,,,3,88,1,2,0,1,1,4
10007141,10007141,ULMESU100,1,0,225,14,2022-23,2022-23,,,0,78,9,11,0,0,0,3
10007141,10007141,ULMHWB100,1,1,80,13,2022-23,2022-23,,CAH02-06-01,7,70,1,7,0,6,2,5
10007141,10007141,ULMHWB110,1,1,80,13,2022-23,2022-23,,CAH02-06-01,7,70,1,7,0,6,2,5
10007141,10007141,ULMODL100,1,1,20,23,2021-23,2022-23,2021-22,CAH19-04-09,0,85,0,0,0,0,5,5
10007141,10007141,ULMODL110,1,1,20,23,2021-23,2022-23,2021-22,CAH19-04-09,0,85,0,0,0,0,5,5
10007141,10007141,ULMSEN110,1,0,40,14,2022-23,2022-23,,,0,95,0,0,0,0,5,5
10007141,10007141,ULMSEN111,1,0,15,14,2022-23,2022-23,,,0,95,0,0,0,0,0,5
10007141,10007141,ULMTVP100,1,0,15,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007141,10007141,ULMTVP110,1,0,15,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007141,10007141,ULNEUS110,1,0,25,14,2022-23,2022-23,,,5,85,5,0,0,0,0,5
10007141,10007141,ULNTRI100,1,1,20,23,2021-23,2022-23,2021-22,CAH02-06-02,0,80,0,0,0,0,5,15
10007141,10007141,ULNTRI111,1,1,20,23,2021-23,2022-23,2021-22,CAH02-06-02,0,80,0,0,0,0,5,15
10007141,10007141,ULNULD101,1,0,15,14,2022-23,2022-23,,,15,45,0,20,0,5,0,15
10007141,10007141,ULOCTH100,1,0,25,14,2022-23,2022-23,,,10,50,0,30,0,0,0,10
10007141,10007141,ULOPDI100,1,0,15,14,2022-23,2022-23,,,0,95,0,0,0,0,0,5
10007141,10007141,ULOUTA100,1,0,15,14,2022-23,2022-23,,,0,75,0,0,0,5,5,15
10007141,10007141,ULOUTA110,1,0,15,14,2022-23,2022-23,,,0,75,0,0,0,5,5,15
10007141,10007141,ULPACP100,1,0,130,14,2022-23,2022-23,,,8,82,0,1,0,2,5,2
10007141,10007141,ULPARA103,1,0,65,14,2022-23,2022-23,,,9,69,1,6,0,7,3,4
10007141,10007141,ULPBHE100,1,1,205,12,2022-23,2022-23,,CAH02-06,6,69,0,12,0,3,2,7
10007141,10007141,ULPBHE110,1,1,205,12,2022-23,2022-23,,CAH02-06,6,69,0,12,0,3,2,7
10007141,10007141,ULPCHD100,1,0,15,14,2022-23,2022-23,,,10,85,0,0,0,0,10,0
10007141,10007141,ULPCOL110,1,0,55,14,2022-23,2022-23,,,11,86,0,2,0,0,0,2
10007141,10007141,ULPESP100,1,1,200,13,2022-23,2022-23,,CAH03-02-01,1,85,0,1,0,2,1,11
10007141,10007141,ULPESP110,1,1,200,13,2022-23,2022-23,,CAH03-02-01,1,85,0,1,0,2,1,11
10007141,10007141,ULPHAA101,1,0,20,14,2022-23,2022-23,,,5,95,0,0,0,0,0,0
10007141,10007141,ULPHAR100,1,0,15,14,2022-23,2022-23,,,5,95,0,0,0,0,0,0
10007141,10007141,ULPHAR111,1,0,15,14,2022-23,2022-23,,,5,95,0,0,0,0,0,0
10007141,10007141,ULPHCS110,1,0,10,24,2021-23,2022-23,2021-22,,0,85,0,0,0,10,0,10
10007141,10007141,ULPHCS110,2,1,10,22,2021-23,2022-23,2021-22,CAH07-01,0,10,0,65,0,0,0,25
10007141,10007141,ULPRPO100,1,0,35,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007141,10007141,ULPRPO110,1,0,35,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007141,10007141,ULPSCR100,1,0,15,14,2022-23,2022-23,,,5,90,0,0,0,0,0,5
10007141,10007141,ULPSYC105,1,1,145,13,2022-23,2022-23,,CAH04-01-01,8,82,0,1,0,1,5,2
10007141,10007141,ULPSYC111,1,0,130,14,2022-23,2022-23,,,8,82,0,1,0,2,5,2
10007141,10007141,ULPSYC115,1,1,145,13,2022-23,2022-23,,CAH04-01-01,8,82,0,1,0,1,5,2
10007141,10007141,ULPWAS110BSC,1,0,20,23,2021-23,2022-23,2021-22,CAH07-01-01,5,80,5,0,0,5,0,10
10007141,10007141,ULPWAS110BSC,1,0,10,13,2022-23,2022-23,,CAH07-01-02,5,95,0,0,0,0,0,0
10007141,10007141,ULPWAS111,1,0,20,23,2021-23,2022-23,2021-22,CAH07-01-01,5,80,5,0,0,5,0,10
10007141,10007141,ULPWAS111,1,0,10,13,2022-23,2022-23,,CAH07-01-02,5,95,0,0,0,0,0,0
10007141,10007141,ULQSUR110,1,0,20,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007141,10007141,ULROBO101,1,0,20,14,2022-23,2022-23,,,5,85,0,0,0,0,0,10
10007141,10007141,ULROBO110,1,0,20,14,2022-23,2022-23,,,5,85,0,0,0,0,0,10
10007141,10007141,ULRSEE100,1,0,10,23,2021-23,2022-23,2021-22,CAH10-01-09,10,80,0,0,0,0,0,10
10007141,10007141,ULRSEE110,1,0,10,23,2021-23,2022-23,2021-22,CAH10-01-09,10,80,0,0,0,0,0,10
10007141,10007141,ULSBUM100,1,0,10,14,2022-23,2022-23,,,0,85,0,0,0,0,0,15
10007141,10007141,ULSBUM110,1,0,10,14,2022-23,2022-23,,,0,85,0,0,0,0,0,15
10007141,10007141,ULSCRW110,1,0,10,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007141,10007141,ULSODE100,1,1,70,13,2022-23,2022-23,,CAH25-01-04,0,85,1,1,0,3,3,7
10007141,10007141,ULSODE100,1,1,15,13,2022-23,2022-23,,CAH25-02-02,0,75,0,0,0,0,0,25
10007141,10007141,ULSODE110,1,1,70,13,2022-23,2022-23,,CAH25-01-04,0,85,1,1,0,3,3,7
10007141,10007141,ULSODE110,1,1,15,13,2022-23,2022-23,,CAH25-02-02,0,75,0,0,0,0,0,25
10007141,10007141,ULSPJO110,1,0,60,14,2022-23,2022-23,,,0,77,0,0,0,0,0,23
10007141,10007141,ULSPOC100,1,1,200,13,2022-23,2022-23,,CAH03-02-01,1,85,0,1,0,2,1,11
10007141,10007141,ULSPOC110,1,1,200,13,2022-23,2022-23,,CAH03-02-01,1,85,0,1,0,2,1,11
10007141,10007141,ULSPSC110,1,0,120,14,2022-23,2022-23,,,1,89,0,2,0,2,1,7
10007141,10007141,ULSPTH111,1,0,100,14,2022-23,2022-23,,,1,86,0,2,0,2,1,8
10007141,10007141,ULSWEN110,1,0,40,14,2022-23,2022-23,,,5,90,0,0,0,0,0,5
10007141,10007141,ULSWEN530,2,1,,,,,,,,,,,,,,
10007141,10007141,ULTEMO100,1,1,20,23,2021-23,2022-23,2021-22,CAH19-04-09,0,85,0,0,0,0,5,5
10007141,10007141,ULTEMO100,1,1,20,23,2021-23,2022-23,2021-22,CAH22-01-02,5,85,0,0,0,0,0,5
10007141,10007141,ULTEMO110,1,1,20,23,2021-23,2022-23,2021-22,CAH19-04-09,0,85,0,0,0,0,5,5
10007141,10007141,ULTEMO110,1,1,20,23,2021-23,2022-23,2021-22,CAH22-01-02,5,85,0,0,0,0,0,5
10007141,10007141,ULYWCP100,1,0,10,14,2022-23,2022-23,,,0,45,0,10,0,25,20,0
10007141,10007141,ULYWCP110,1,0,10,14,2022-23,2022-23,,,0,45,0,10,0,25,20,0
10007141,10007141,VSASPH101F510,1,0,10,24,2021-23,2022-23,2021-22,,10,90,0,0,0,0,0,0
10007141,10007141,VSASPH101F511,1,0,10,13,2022-23,2022-23,,CAH07-01-02,5,95,0,0,0,0,0,0
10007141,10007141,VSASPH101F511,2,1,10,23,2021-23,2022-23,2021-22,CAH07-01-02,0,10,0,65,0,0,0,25
10007141,10007141,VSASTR513,2,1,10,23,2021-23,2022-23,2021-22,CAH07-01-02,0,10,0,65,0,0,0,25
10007141,10007141,VSCNWT100,1,0,20,24,2021-23,2022-23,2021-22,,5,80,0,0,0,0,10,5
10007141,10007141,VSCOGD100,1,0,50,14,2022-23,2022-23,,,0,90,0,0,0,0,0,0
10007141,10007141,VSCOMP100,1,0,20,14,2022-23,2022-23,,,5,70,0,0,0,0,0,25
10007141,10007141,VSELEN101,1,0,60,14,2022-23,2022-23,,,0,91,0,2,0,0,0,7
10007141,10007141,VSMATH100,1,0,15,14,2022-23,2022-23,,,15,75,0,0,0,0,0,15
10007141,10007141,VSMSEN101,1,0,40,14,2022-23,2022-23,,,0,95,0,0,0,0,5,5
10007141,10007141,VSMSEN102,1,0,15,14,2022-23,2022-23,,,0,95,0,0,0,0,0,5
10007141,10007141,VSPHCS101,1,0,10,24,2021-23,2022-23,2021-22,,0,85,0,0,0,10,0,10
10007141,10007141,VSPHCS101,2,1,10,22,2021-23,2022-23,2021-22,CAH07-01,0,10,0,65,0,0,0,25
10007141,10007141,VSSWEN100,1,0,40,14,2022-23,2022-23,,,5,90,0,0,0,0,0,5
10007143,10007143,B991,1,0,25,14,2022-23,2022-23,,,0,95,5,0,0,0,5,0
